Time	-Avg A
(us)	(mV)

6.39039999	-31.35979000
6.39079999	-31.33707000
6.39119999	-31.23865000
6.39159999	-31.28408000
6.39199999	-31.26136000
6.39239999	-31.33708000
6.39279999	-31.24623000
6.39319999	-31.36737000
6.39359999	-31.40523000
6.39399999	-31.34466000
6.39439999	-31.42794000
6.39479999	-31.35221000
6.39519999	-31.35979000
6.39559999	-31.32193000
6.39599999	-31.30679000
6.39639999	-31.39008000
6.39679999	-31.26894000
6.39719999	-31.32950000
6.39759999	-31.24623000
6.39799999	-31.36736000
6.39839999	-31.23108000
6.39879999	-31.32952000
6.39919999	-31.29165000
6.39959999	-31.32950000
6.39999999	-31.35222000
6.40039999	-31.39766000
6.40079999	-31.35222000
6.40119999	-31.42793000
6.40159999	-31.30679000
6.40199999	-31.45064000
6.40239999	-31.39765000
6.40279999	-31.45822000
6.40319999	-31.37494000
6.40359999	-31.45822000
6.40399999	-31.36737000
6.40439999	-31.43550000
6.40479999	-31.39008000
6.40519999	-31.40522000
6.40559999	-31.28408000
6.40599999	-31.41279000
6.40639999	-31.40522000
6.40679999	-31.36736000
6.40719999	-31.35979000
6.40759999	-31.43550000
6.40799999	-31.24622000
6.40839999	-31.38251000
6.40879999	-31.45064000
6.40919999	-31.38251000
6.40959999	-31.31436000
6.40999999	-31.39766000
6.41039999	-31.28408000
6.41079999	-31.36737000
6.41119999	-31.31436000
6.41159999	-31.32952000
6.41199999	-31.27651000
6.41239999	-31.34465000
6.41279999	-31.20837000
6.41319999	-31.37493000
6.41359999	-31.30680000
6.41399999	-31.38251000
6.41439999	-31.34464000
6.41479999	-31.33709000
6.41519999	-31.29921000
6.41559999	-31.30679000
6.41599999	-31.32192000
6.41639999	-31.42037000
6.41679999	-31.28408000
6.41719999	-31.39008000
6.41759999	-31.30680000
6.41799999	-31.32193000
6.41839999	-31.28408000
6.41879999	-31.41280000
6.41919999	-31.28408000
6.41959999	-31.50364000
6.41999999	-31.36737000
6.42039999	-31.40522000
6.42079999	-31.32195000
6.42119999	-31.36737000
6.42159999	-31.44307000
6.42199999	-31.48850000
6.42239999	-31.33709000
6.42279999	-31.40523000
6.42319999	-31.33708000
6.42359999	-31.33707000
6.42399999	-31.31436000
6.42439999	-31.42793000
6.42479999	-31.45065000
6.42519999	-31.45064000
6.42559999	-31.29165000
6.42599999	-31.37493000
6.42639999	-31.33709000
6.42679999	-31.45065000
6.42719999	-31.35979000
6.42759999	-31.30679000
6.42799999	-31.40522000
6.42839999	-31.40522000
6.42879999	-31.30680000
6.42919999	-31.40523000
6.42959999	-31.38251000
6.42999999	-31.44308000
6.43039999	-31.41279000
6.43079999	-31.35980000
6.43119999	-31.35223000
6.43159999	-31.39009000
6.43199999	-31.29922000
6.43239999	-31.38251000
6.43279999	-31.35223000
6.43319999	-31.39765000
6.43359999	-31.35223000
6.43399999	-31.45822000
6.43439999	-31.23866000
6.43479999	-31.39007000
6.43519999	-31.30679000
6.43559999	-31.35979000
6.43599999	-31.26138000
6.43639999	-31.28408000
6.43679999	-31.21594000
6.43719999	-31.26137000
6.43759999	-31.26136000
6.43799999	-31.32194000
6.43839999	-31.18565000
6.43879999	-31.29922000
6.43919999	-31.26894000
6.43959999	-31.29166000
6.43999999	-31.23109000
6.44039999	-31.35223000
6.44079999	-31.28408000
6.44119999	-31.37494000
6.44159999	-31.35979000
6.44199999	-31.30680000
6.44239999	-31.31438000
6.44279999	-31.35222000
6.44319999	-31.35980000
6.44359999	-31.37493000
6.44399999	-31.29165000
6.44439999	-31.39764000
6.44479999	-31.31437000
6.44519999	-31.41278000
6.44559999	-31.23108000
6.44599999	-31.31437000
6.44639999	-31.30679000
6.44679999	-31.40522000
6.44719999	-31.33709000
6.44759999	-31.30679000
6.44799999	-31.30679000
6.44839999	-31.33708000
6.44879999	-31.28408000
6.44919999	-31.30679000
6.44959999	-31.35979000
6.44999999	-31.39765000
6.45039999	-31.35221000
6.45079999	-31.38250000
6.45119999	-31.42036000
6.45159999	-31.42036000
6.45199999	-31.35222000
6.45239999	-31.45822000
6.45279999	-31.24622000
6.45319999	-31.36736000
6.45359999	-31.35222000
6.45399999	-31.47337000
6.45439999	-31.37493000
6.45479999	-31.37494000
6.45519999	-31.40522000
6.45559999	-31.43550000
6.45599999	-31.27651000
6.45639999	-31.42793000
6.45679999	-31.31436000
6.45719999	-31.46578000
6.45759999	-31.26137000
6.45799999	-31.39765000
6.45839999	-31.32193000
6.45879999	-31.32950000
6.45919999	-31.36737000
6.45959999	-31.36737000
6.45999999	-31.33708000
6.46039999	-31.32951000
6.46079999	-31.26895000
6.46119999	-31.47336000
6.46159999	-31.44307000
6.46199999	-31.45064000
6.46239999	-31.32195000
6.46279999	-31.45065000
6.46319999	-31.46579000
6.46359999	-31.36737000
6.46399999	-31.32952000
6.46439999	-31.38250000
6.46479999	-31.36736000
6.46519999	-31.34465000
6.46559999	-31.40522000
6.46599999	-31.49607000
6.46639999	-31.34464000
6.46679999	-31.37493000
6.46719999	-31.39765000
6.46759999	-31.48850000
6.46799999	-31.35222000
6.46839999	-31.40522000
6.46879999	-31.34465000
6.46919999	-31.49607000
6.46959999	-31.34465000
6.46999999	-31.42036000
6.47039999	-31.38251000
6.47079999	-31.48849000
6.47119999	-31.35221000
6.47159999	-31.42037000
6.47199999	-31.34465000
6.47239999	-31.42036000
6.47279999	-31.34466000
6.47319999	-31.43551000
6.47359999	-31.37494000
6.47399999	-31.38251000
6.47439999	-31.29922000
6.47479999	-31.41279000
6.47519999	-31.48092000
6.47559999	-31.39008000
6.47599999	-31.40522000
6.47639999	-31.43550000
6.47679999	-31.35979000
6.47719999	-31.42037000
6.47759999	-31.28408000
6.47799999	-31.47336000
6.47839999	-31.35222000
6.47879999	-31.44307000
6.47919999	-31.35979000
6.47959999	-31.46579000
6.47999999	-31.35221000
6.48039999	-31.50364000
6.48079999	-31.40523000
6.48119999	-31.45065000
6.48159999	-31.38252000
6.48199999	-31.44308000
6.48239999	-31.29165000
6.48279999	-31.40523000
6.48319999	-31.38251000
6.48359999	-31.44309000
6.48399999	-31.38250000
6.48439999	-31.44307000
6.48479999	-31.39007000
6.48519999	-31.32193000
6.48559999	-31.37493000
6.48599999	-31.47337000
6.48639999	-31.38250000
6.48679999	-31.39765000
6.48719999	-31.35979000
6.48759999	-31.44307000
6.48799999	-31.39008000
6.48839999	-31.32950000
6.48879999	-31.33709000
6.48919999	-31.44308000
6.48959999	-31.30679000
6.48999999	-31.42793000
6.49039999	-31.30679000
6.49079999	-31.48094000
6.49119999	-31.39765000
6.49159999	-31.44308000
6.49199999	-31.35223000
6.49239999	-31.46580000
6.49279999	-31.31437000
6.49319999	-31.39008000
6.49359999	-31.29167000
6.49399999	-31.44307000
6.49439999	-31.39008000
6.49479999	-31.34466000
6.49519999	-31.32193000
6.49559999	-31.41280000
6.49599999	-31.30679000
6.49639999	-31.35222000
6.49679999	-31.33708000
6.49719999	-31.42793000
6.49759999	-31.34465000
6.49799999	-31.38251000
6.49839999	-31.41279000
6.49879999	-31.36736000
6.49919999	-31.35223000
6.49959999	-31.39008000
6.49999999	-31.32193000
6.50039999	-31.35979000
6.50079999	-31.36736000
6.50119999	-31.42036000
6.50159999	-31.40521000
6.50199999	-31.41279000
6.50239999	-31.29922000
6.50279999	-31.40523000
6.50319999	-31.38250000
6.50359999	-31.37493000
6.50399999	-31.39765000
6.50439999	-31.33707000
6.50479999	-31.32194000
6.50519999	-31.44307000
6.50559999	-31.32951000
6.50599999	-31.45822000
6.50639999	-31.36737000
6.50679999	-31.40522000
6.50719999	-31.41279000
6.50759999	-31.46579000
6.50799999	-31.39765000
6.50839999	-31.39007000
6.50879999	-31.32952000
6.50919999	-31.48850000
6.50959999	-31.36736000
6.50999999	-31.39766000
6.51039999	-31.33707000
6.51079999	-31.41280000
6.51119999	-31.41279000
6.51159999	-31.48849000
6.51199999	-31.36737000
6.51239999	-31.45065000
6.51279999	-31.39765000
6.51319999	-31.45065000
6.51359999	-31.35978000
6.51399999	-31.45065000
6.51439999	-31.39009000
6.51479999	-31.46578000
6.51519999	-31.37494000
6.51559999	-31.36737000
6.51599999	-31.39008000
6.51639999	-31.42793000
6.51679999	-31.36736000
6.51719999	-31.37493000
6.51759999	-31.33708000
6.51799999	-31.44307000
6.51839999	-31.33708000
6.51879999	-31.37494000
6.51919999	-31.32951000
6.51959999	-31.42793000
6.51999999	-31.38251000
6.52039999	-31.39766000
6.52079999	-31.32951000
6.52119999	-31.39765000
6.52159999	-31.35223000
6.52199999	-31.32195000
6.52239999	-31.35221000
6.52279999	-31.42793000
6.52319999	-31.28408000
6.52359999	-31.41280000
6.52399999	-31.35981000
6.52439999	-31.41280000
6.52479999	-31.32195000
6.52519999	-31.32950000
6.52559999	-31.48849000
6.52599999	-31.44308000
6.52639999	-31.39765000
6.52679999	-31.30679000
6.52719999	-31.32951000
6.52759999	-31.36736000
6.52799999	-31.29166000
6.52839999	-31.40522000
6.52879999	-31.26137000
6.52919999	-31.39765000
6.52959999	-31.21593000
6.52999999	-31.37493000
6.53039999	-31.33708000
6.53079999	-31.39007000
6.53119999	-31.36736000
6.53159999	-31.26894000
6.53199999	-31.26137000
6.53239999	-31.27651000
6.53279999	-31.35222000
6.53319999	-31.35979000
6.53359999	-31.31436000
6.53399999	-31.32195000
6.53439999	-31.29165000
6.53479999	-31.36737000
6.53519999	-31.34465000
6.53559999	-31.40523000
6.53599999	-31.33708000
6.53639999	-31.39765000
6.53679999	-31.40522000
6.53719999	-31.35980000
6.53759999	-31.35223000
6.53799999	-31.36737000
6.53839999	-31.33708000
6.53879999	-31.42035000
6.53919999	-31.38251000
6.53959999	-31.42037000
6.53999999	-31.34464000
6.54039999	-31.42794000
6.54079999	-31.25380000
6.54119999	-31.34465000
6.54159999	-31.29165000
6.54199999	-31.43551000
6.54239999	-31.32951000
6.54279999	-31.33707000
6.54319999	-31.20836000
6.54359999	-31.33709000
6.54399999	-31.32950000
6.54439999	-31.38250000
6.54479999	-31.23108000
6.54519999	-31.35222000
6.54559999	-31.16294000
6.54599999	-31.39008000
6.54639999	-31.30679000
6.54679999	-31.28408000
6.54719999	-31.24623000
6.54759999	-31.32193000
6.54799999	-31.16294000
6.54839999	-31.35221000
6.54879999	-31.33708000
6.54919999	-31.32195000
6.54959999	-31.31437000
6.54999999	-31.35979000
6.55039999	-31.32951000
6.55079999	-31.40523000
6.55119999	-31.38251000
6.55159999	-31.34465000
6.55199999	-31.36737000
6.55239999	-31.39009000
6.55279999	-31.31436000
6.55319999	-31.42036000
6.55359999	-31.35979000
6.55399999	-31.42037000
6.55439999	-31.37494000
6.55479999	-31.41279000
6.55519999	-31.34465000
6.55559999	-31.37493000
6.55599999	-31.25380000
6.55639999	-31.35223000
6.55679999	-31.32194000
6.55719999	-31.29922000
6.55759999	-31.39008000
6.55799999	-31.35980000
6.55839999	-31.25380000
6.55879999	-31.36737000
6.55919999	-31.26894000
6.55959999	-31.27650000
6.55999999	-31.40523000
6.56039999	-31.38251000
6.56079999	-31.21593000
6.56119999	-31.27651000
6.56159999	-31.32950000
6.56199999	-31.33708000
6.56239999	-31.30679000
6.56279999	-31.39765000
6.56319999	-31.35980000
6.56359999	-31.39008000
6.56399999	-31.27651000
6.56439999	-31.26894000
6.56479999	-31.26136000
6.56519999	-31.46579000
6.56559999	-31.27651000
6.56599999	-31.35980000
6.56639999	-31.27651000
6.56679999	-31.23108000
6.56719999	-31.29165000
6.56759999	-31.34465000
6.56799999	-31.27651000
6.56839999	-31.22351000
6.56879999	-31.27651000
6.56919999	-31.35980000
6.56959999	-31.23865000
6.56999999	-31.36736000
6.57039999	-31.39008000
6.57079999	-31.35980000
6.57119999	-31.24622000
6.57159999	-31.39008000
6.57199999	-31.33707000
6.57239999	-31.40522000
6.57279999	-31.35980000
6.57319999	-31.37494000
6.57359999	-31.39008000
6.57399999	-31.35979000
6.57439999	-31.29923000
6.57479999	-31.40522000
6.57519999	-31.31436000
6.57559999	-31.40522000
6.57599999	-31.29922000
6.57639999	-31.39767000
6.57679999	-31.35223000
6.57719999	-31.37493000
6.57759999	-31.31436000
6.57799999	-31.29923000
6.57839999	-31.32951000
6.57879999	-31.39007000
6.57919999	-31.29922000
6.57959999	-31.42036000
6.57999999	-31.30679000
6.58039999	-31.41278000
6.58079999	-31.33708000
6.58119999	-31.42793000
6.58159999	-31.30681000
6.58199999	-31.46579000
6.58239999	-31.35222000
6.58279999	-31.46579000
6.58319999	-31.38251000
6.58359999	-31.41280000
6.58399999	-31.30680000
6.58439999	-31.35980000
6.58479999	-31.32195000
6.58519999	-31.43551000
6.58559999	-31.31437000
6.58599999	-31.39008000
6.58639999	-31.29166000
6.58679999	-31.40522000
6.58719999	-31.34465000
6.58759999	-31.32951000
6.58799999	-31.24622000
6.58839999	-31.49607000
6.58879999	-31.27651000
6.58919999	-31.35980000
6.58959999	-31.30679000
6.58999999	-31.31437000
6.59039999	-31.26137000
6.59079999	-31.42035000
6.59119999	-31.20836000
6.59159999	-31.32951000
6.59199999	-31.27651000
6.59239999	-31.23865000
6.59279999	-31.23865000
6.59319999	-31.31437000
6.59359999	-31.25379000
6.59399999	-31.35222000
6.59439999	-31.27651000
6.59479999	-31.32951000
6.59519999	-31.29922000
6.59559999	-31.30681000
6.59599999	-31.17808000
6.59639999	-31.34464000
6.59679999	-31.37494000
6.59719999	-31.32194000
6.59759999	-31.23866000
6.59799999	-31.36738000
6.59839999	-31.39764000
6.59879999	-31.28408000
6.59919999	-31.29921000
6.59959999	-31.29165000
6.59999999	-31.32194000
6.60039999	-31.33708000
6.60079999	-31.29923000
6.60119999	-31.38251000
6.60159999	-31.31436000
6.60199999	-31.32951000
6.60239999	-31.28407000
6.60279999	-31.37493000
6.60319999	-31.21594000
6.60359999	-31.32193000
6.60399999	-31.39009000
6.60439999	-31.39008000
6.60479999	-31.22350000
6.60519999	-31.33708000
6.60559999	-31.26895000
6.60599999	-31.28408000
6.60639999	-31.39008000
6.60679999	-31.36736000
6.60719999	-31.24622000
6.60759999	-31.29922000
6.60799999	-31.26894000
6.60839999	-31.33708000
6.60879999	-31.30680000
6.60919999	-31.32950000
6.60959999	-31.26136000
6.60999999	-31.32195000
6.61039999	-31.23108000
6.61079999	-31.35979000
6.61119999	-31.26895000
6.61159999	-31.36737000
6.61199999	-31.29922000
6.61239999	-31.41280000
6.61279999	-31.27651000
6.61319999	-31.38252000
6.61359999	-31.37494000
6.61399999	-31.31436000
6.61439999	-31.37494000
6.61479999	-31.46579000
6.61519999	-31.32193000
6.61559999	-31.35980000
6.61599999	-31.30680000
6.61639999	-31.33709000
6.61679999	-31.32951000
6.61719999	-31.42793000
6.61759999	-31.32194000
6.61799999	-31.46580000
6.61839999	-31.35978000
6.61879999	-31.35222000
6.61919999	-31.32195000
6.61959999	-31.48092000
6.61999999	-31.36736000
6.62039999	-31.44307000
6.62079999	-31.34465000
6.62119999	-31.34464000
6.62159999	-31.35979000
6.62199999	-31.43551000
6.62239999	-31.25379000
6.62279999	-31.42035000
6.62319999	-31.39007000
6.62359999	-31.40522000
6.62399999	-31.41280000
6.62439999	-31.45064000
6.62479999	-31.37494000
6.62519999	-31.35222000
6.62559999	-31.34465000
6.62599999	-31.38252000
6.62639999	-31.31438000
6.62679999	-31.41280000
6.62719999	-31.38250000
6.62759999	-31.47336000
6.62799999	-31.37493000
6.62839999	-31.39765000
6.62879999	-31.36737000
6.62919999	-31.47336000
6.62959999	-31.31437000
6.62999999	-31.42793000
6.63039999	-31.43551000
6.63079999	-31.41280000
6.63119999	-31.32194000
6.63159999	-31.43550000
6.63199999	-31.30680000
6.63239999	-31.35980000
6.63279999	-31.33708000
6.63319999	-31.35222000
6.63359999	-31.23866000
6.63399999	-31.38251000
6.63439999	-31.30679000
6.63479999	-31.41280000
6.63519999	-31.32193000
6.63559999	-31.35979000
6.63599999	-31.39008000
6.63639999	-31.26894000
6.63679999	-31.23108000
6.63719999	-31.33708000
6.63759999	-31.18566000
6.63799999	-31.22351000
6.63839999	-31.27651000
6.63879999	-31.33707000
6.63919999	-31.22351000
6.63959999	-31.27651000
6.63999999	-31.21594000
6.64039999	-31.29165000
6.64079999	-31.22351000
6.64119999	-31.29165000
6.64159999	-31.29165000
6.64199999	-31.32194000
6.64239999	-31.19322000
6.64279999	-31.23865000
6.64319999	-31.20080000
6.64359999	-31.38250000
6.64399999	-31.31438000
6.64439999	-31.41280000
6.64479999	-31.32194000
6.64519999	-31.32194000
6.64559999	-31.26136000
6.64599999	-31.34465000
6.64639999	-31.29921000
6.64679999	-31.40522000
6.64719999	-31.36736000
6.64759999	-31.31438000
6.64799999	-31.27651000
6.64839999	-31.38251000
6.64879999	-31.22350000
6.64919999	-31.32193000
6.64959999	-31.35221000
6.64999999	-31.32951000
6.65039999	-31.26893000
6.65079999	-31.32950000
6.65119999	-31.28408000
6.65159999	-31.36737000
6.65199999	-31.33708000
6.65239999	-31.33707000
6.65279999	-31.30680000
6.65319999	-31.42037000
6.65359999	-31.34465000
6.65399999	-31.39765000
6.65439999	-31.39008000
6.65479999	-31.43551000
6.65519999	-31.33708000
6.65559999	-31.49608000
6.65599999	-31.32194000
6.65639999	-31.43551000
6.65679999	-31.30679000
6.65719999	-31.39765000
6.65759999	-31.28408000
6.65799999	-31.40522000
6.65839999	-31.29922000
6.65879999	-31.41279000
6.65919999	-31.31436000
6.65959999	-31.33708000
6.65999999	-31.34465000
6.66039999	-31.41279000
6.66079999	-31.24623000
6.66119999	-31.32194000
6.66159999	-31.34466000
6.66199999	-31.35979000
6.66239999	-31.26894000
6.66279999	-31.42037000
6.66319999	-31.38251000
6.66359999	-31.34465000
6.66399999	-31.35222000
6.66439999	-31.32951000
6.66479999	-31.30679000
6.66519999	-31.33708000
6.66559999	-31.26893000
6.66599999	-31.38251000
6.66639999	-31.35979000
6.66679999	-31.35980000
6.66719999	-31.30679000
6.66759999	-31.37494000
6.66799999	-31.37494000
6.66839999	-31.36737000
6.66879999	-31.36737000
6.66919999	-31.32193000
6.66959999	-31.26136000
6.66999999	-31.41280000
6.67039999	-31.37493000
6.67079999	-31.32950000
6.67119999	-31.34465000
6.67159999	-31.37493000
6.67199999	-31.34465000
6.67239999	-31.42794000
6.67279999	-31.42037000
6.67319999	-31.43551000
6.67359999	-31.31437000
6.67399999	-31.38250000
6.67439999	-31.37494000
6.67479999	-31.38250000
6.67519999	-31.31437000
6.67559999	-31.32193000
6.67599999	-31.34465000
6.67639999	-31.34465000
6.67679999	-31.27651000
6.67719999	-31.42037000
6.67759999	-31.35221000
6.67799999	-31.30679000
6.67839999	-31.23107000
6.67879999	-31.25379000
6.67919999	-31.30679000
6.67959999	-31.44307000
6.67999999	-31.32193000
6.68039999	-31.42793000
6.68079999	-31.31437000
6.68119999	-31.43550000
6.68159999	-31.33707000
6.68199999	-31.38251000
6.68239999	-31.32193000
6.68279999	-31.42793000
6.68319999	-31.28408000
6.68359999	-31.41280000
6.68399999	-31.31437000
6.68439999	-31.42035000
6.68479999	-31.33707000
6.68519999	-31.40522000
6.68559999	-31.39766000
6.68599999	-31.41278000
6.68639999	-31.29922000
6.68679999	-31.34464000
6.68719999	-31.36736000
6.68759999	-31.40522000
6.68799999	-31.26137000
6.68839999	-31.39008000
6.68879999	-31.25379000
6.68919999	-31.32193000
6.68959999	-31.32194000
6.68999999	-31.29164000
6.69039999	-31.40522000
6.69079999	-31.35979000
6.69119999	-31.31436000
6.69159999	-31.45822000
6.69199999	-31.36736000
6.69239999	-31.37493000
6.69279999	-31.35979000
6.69319999	-31.37494000
6.69359999	-31.24622000
6.69399999	-31.37494000
6.69439999	-31.28408000
6.69479999	-31.29921000
6.69519999	-31.32950000
6.69559999	-31.32952000
6.69599999	-31.20836000
6.69639999	-31.36736000
6.69679999	-31.29165000
6.69719999	-31.27651000
6.69759999	-31.32194000
6.69799999	-31.17051000
6.69839999	-31.24622000
6.69879999	-31.33708000
6.69919999	-31.26136000
6.69959999	-31.32195000
6.69999999	-31.36736000
6.70039999	-31.40522000
6.70079999	-31.30680000
6.70119999	-31.36737000
6.70159999	-31.31438000
6.70199999	-31.45823000
6.70239999	-31.39008000
6.70279999	-31.39009000
6.70319999	-31.39007000
6.70359999	-31.43550000
6.70399999	-31.44307000
6.70439999	-31.39765000
6.70479999	-31.38251000
6.70519999	-31.40522000
6.70559999	-31.32193000
6.70599999	-31.36736000
6.70639999	-31.32952000
6.70679999	-31.35222000
6.70719999	-31.35223000
6.70759999	-31.35223000
6.70799999	-31.26136000
6.70839999	-31.37493000
6.70879999	-31.34465000
6.70919999	-31.33707000
6.70959999	-31.39764000
6.70999999	-31.36738000
6.71039999	-31.32195000
6.71079999	-31.32951000
6.71119999	-31.33708000
6.71159999	-31.39008000
6.71199999	-31.39765000
6.71239999	-31.40522000
6.71279999	-31.31436000
6.71319999	-31.33707000
6.71359999	-31.31436000
6.71399999	-31.30679000
6.71439999	-31.33708000
6.71479999	-31.42793000
6.71519999	-31.30679000
6.71559999	-31.35222000
6.71599999	-31.29165000
6.71639999	-31.37494000
6.71679999	-31.27651000
6.71719999	-31.35222000
6.71759999	-31.38251000
6.71799999	-31.35222000
6.71839999	-31.35224000
6.71879999	-31.32951000
6.71919999	-31.32951000
6.71959999	-31.39008000
6.71999999	-31.35222000
6.72039999	-31.46579000
6.72079999	-31.37494000
6.72119999	-31.42794000
6.72159999	-31.23866000
6.72199999	-31.39765000
6.72239999	-31.30680000
6.72279999	-31.44308000
6.72319999	-31.36737000
6.72359999	-31.41280000
6.72399999	-31.39008000
6.72439999	-31.39008000
6.72479999	-31.42794000
6.72519999	-31.39008000
6.72559999	-31.36737000
6.72599999	-31.32951000
6.72639999	-31.30681000
6.72679999	-31.35979000
6.72719999	-31.35222000
6.72759999	-31.46579000
6.72799999	-31.35221000
6.72839999	-31.32195000
6.72879999	-31.29165000
6.72919999	-31.42793000
6.72959999	-31.38250000
6.72999999	-31.39008000
6.73039999	-31.33707000
6.73079999	-31.39765000
6.73119999	-31.30679000
6.73159999	-31.36737000
6.73199999	-31.36737000
6.73239999	-31.39007000
6.73279999	-31.39007000
6.73319999	-31.42035000
6.73359999	-31.32194000
6.73399999	-31.40522000
6.73439999	-31.28408000
6.73479999	-31.41278000
6.73519999	-31.32193000
6.73559999	-31.40523000
6.73599999	-31.30679000
6.73639999	-31.39009000
6.73679999	-31.36736000
6.73719999	-31.45822000
6.73759999	-31.37494000
6.73799999	-31.26894000
6.73839999	-31.24622000
6.73879999	-31.29922000
6.73919999	-31.34464000
6.73959999	-31.38251000
6.73999999	-31.32195000
6.74039999	-31.36737000
6.74079999	-31.29165000
6.74119999	-31.29922000
6.74159999	-31.33707000
6.74199999	-31.32194000
6.74239999	-31.29166000
6.74279999	-31.39765000
6.74319999	-31.30680000
6.74359999	-31.40522000
6.74399999	-31.20837000
6.74439999	-31.33708000
6.74479999	-31.32951000
6.74519999	-31.38251000
6.74559999	-31.32193000
6.74599999	-31.39765000
6.74639999	-31.32193000
6.74679999	-31.32194000
6.74719999	-31.35978000
6.74759999	-31.36737000
6.74799999	-31.26138000
6.74839999	-31.32195000
6.74879999	-31.36737000
6.74919999	-31.42794000
6.74959999	-31.20838000
6.74999999	-31.36736000
6.75039999	-31.32193000
6.75079999	-31.48094000
6.75119999	-31.39008000
6.75159999	-31.36737000
6.75199999	-31.32193000
6.75239999	-31.38251000
6.75279999	-31.29165000
6.75319999	-31.39009000
6.75359999	-31.35222000
6.75399999	-31.35222000
6.75439999	-31.42793000
6.75479999	-31.34464000
6.75519999	-31.33709000
6.75559999	-31.35980000
6.75599999	-31.29164000
6.75639999	-31.46579000
6.75679999	-31.36737000
6.75719999	-31.32952000
6.75759999	-31.40522000
6.75799999	-31.45065000
6.75839999	-31.39765000
6.75879999	-31.35223000
6.75919999	-31.35222000
6.75959999	-31.38251000
6.75999999	-31.29923000
6.76039999	-31.32195000
6.76079999	-31.30678000
6.76119999	-31.29922000
6.76159999	-31.34465000
6.76199999	-31.34464000
6.76239999	-31.23108000
6.76279999	-31.32194000
6.76319999	-31.20837000
6.76359999	-31.29923000
6.76399999	-31.37494000
6.76439999	-31.42794000
6.76479999	-31.35222000
6.76519999	-31.39764000
6.76559999	-31.26136000
6.76599999	-31.39008000
6.76639999	-31.33708000
6.76679999	-31.35980000
6.76719999	-31.32950000
6.76759999	-31.41280000
6.76799999	-31.33710000
6.76839999	-31.29922000
6.76879999	-31.35980000
6.76919999	-31.32951000
6.76959999	-31.33708000
6.76999999	-31.39765000
6.77039999	-31.30680000
6.77079999	-31.32193000
6.77119999	-31.32194000
6.77159999	-31.28408000
6.77199999	-31.28409000
6.77239999	-31.31438000
6.77279999	-31.26137000
6.77319999	-31.32193000
6.77359999	-31.35222000
6.77399999	-31.42037000
6.77439999	-31.29165000
6.77479999	-31.40522000
6.77519999	-31.32193000
6.77559999	-31.36736000
6.77599999	-31.39007000
6.77639999	-31.37492000
6.77679999	-31.32950000
6.77719999	-31.35980000
6.77759999	-31.28408000
6.77799999	-31.29922000
6.77839999	-31.34465000
6.77879999	-31.35222000
6.77919999	-31.30679000
6.77959999	-31.29167000
6.77999999	-31.18566000
6.78039999	-31.32194000
6.78079999	-31.32194000
6.78119999	-31.35980000
6.78159999	-31.33707000
6.78199999	-31.38252000
6.78239999	-31.32193000
6.78279999	-31.43551000
6.78319999	-31.38251000
6.78359999	-31.41279000
6.78399999	-31.25380000
6.78439999	-31.37494000
6.78479999	-31.25380000
6.78519999	-31.39008000
6.78559999	-31.34464000
6.78599999	-31.39007000
6.78639999	-31.25379000
6.78679999	-31.44308000
6.78719999	-31.31437000
6.78759999	-31.33708000
6.78799999	-31.37493000
6.78839999	-31.43550000
6.78879999	-31.39007000
6.78919999	-31.42036000
6.78959999	-31.30679000
6.78999999	-31.38250000
6.79039999	-31.37494000
6.79079999	-31.35979000
6.79119999	-31.41280000
6.79159999	-31.46579000
6.79199999	-31.39008000
6.79239999	-31.36736000
6.79279999	-31.31437000
6.79319999	-31.41279000
6.79359999	-31.29166000
6.79399999	-31.38252000
6.79439999	-31.27652000
6.79479999	-31.44308000
6.79519999	-31.37493000
6.79559999	-31.45065000
6.79599999	-31.35222000
6.79639999	-31.44307000
6.79679999	-31.33708000
6.79719999	-31.43551000
6.79759999	-31.44308000
6.79799999	-31.47336000
6.79839999	-31.30680000
6.79879999	-31.35980000
6.79919999	-31.35223000
6.79959999	-31.39766000
6.79999999	-31.43551000
6.80039999	-31.53392000
6.80079999	-31.30679000
6.80119999	-31.35223000
6.80159999	-31.37493000
6.80199999	-31.38250000
6.80239999	-31.37494000
6.80279999	-31.39765000
6.80319999	-31.31437000
6.80359999	-31.40522000
6.80399999	-31.33708000
6.80439999	-31.37494000
6.80479999	-31.42793000
6.80519999	-31.32950000
6.80559999	-31.33708000
6.80599999	-31.39008000
6.80639999	-31.31436000
6.80679999	-31.49606000
6.80719999	-31.42035000
6.80759999	-31.35222000
6.80799999	-31.35979000
6.80839999	-31.48850000
6.80879999	-31.34466000
6.80919999	-31.35980000
6.80959999	-31.33708000
6.80999999	-31.52636000
6.81039999	-31.46580000
6.81079999	-31.48093000
6.81119999	-31.37495000
6.81159999	-31.38250000
6.81199999	-31.32195000
6.81239999	-31.35979000
6.81279999	-31.45065000
6.81319999	-31.34465000
6.81359999	-31.39764000
6.81399999	-31.45065000
6.81439999	-31.39766000
6.81479999	-31.46580000
6.81519999	-31.33707000
6.81559999	-31.38251000
6.81599999	-31.32193000
6.81639999	-31.39007000
6.81679999	-31.32952000
6.81719999	-31.42793000
6.81759999	-31.29922000
6.81799999	-31.40522000
6.81839999	-31.36735000
6.81879999	-31.41280000
6.81919999	-31.34464000
6.81959999	-31.44307000
6.81999999	-31.43551000
