LECROYWR104Xi-A,26993,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,13-Jul-2015 13:28:13,0                 
Time,Ampl
1.4444e-005,0.000107953
1.44442e-005,0.000119121
1.44444e-005,0.000128799
1.44446e-005,0.000137237
1.44448e-005,0.000144434
1.4445e-005,0.000149894
1.44452e-005,0.000151134
1.44454e-005,0.000149645
1.44456e-005,0.000151879
1.44458e-005,0.000158331
1.4446e-005,0.000160813
1.44462e-005,0.000160069
1.44464e-005,0.000161061
1.44466e-005,0.00016528
1.44468e-005,0.00016801
1.4447e-005,0.000163047
1.44472e-005,0.000153368
1.44474e-005,0.000149645
1.44476e-005,0.000154361
1.44478e-005,0.000161806
1.4448e-005,0.000165776
1.44482e-005,0.000164039
1.44484e-005,0.00015982
1.44486e-005,0.000158083
1.44488e-005,0.000159076
1.4449e-005,0.000156098
1.44492e-005,0.000149397
1.44494e-005,0.000143689
1.44496e-005,0.000137982
1.44498e-005,0.000130537
1.445e-005,0.000120113
1.44502e-005,0.000109939
1.44504e-005,0.000103486
1.44506e-005,9.85228e-005
1.44508e-005,9.20704e-005
1.4451e-005,8.46254e-005
1.44512e-005,7.5195e-005
1.44514e-005,6.37792e-005
1.44516e-005,5.48452e-005
1.44518e-005,4.96336e-005
1.4452e-005,4.61593e-005
1.44522e-005,4.29331e-005
1.44524e-005,3.59844e-005
1.44526e-005,2.5065e-005
1.44528e-005,1.86126e-005
1.4453e-005,1.81163e-005
1.44532e-005,1.48901e-005
1.44534e-005,1.09194e-005
1.44536e-005,1.58827e-005
1.44538e-005,2.9532e-005
1.4454e-005,4.26849e-005
1.44542e-005,4.7152e-005
1.44544e-005,4.19404e-005
1.44546e-005,3.20137e-005
1.44548e-005,2.3576e-005
1.4455e-005,1.81163e-005
1.44552e-005,1.11675e-005
1.44554e-005,2.23348e-006
1.44556e-005,-9.92704e-007
1.44558e-005,3.22616e-006
1.4456e-005,4.96334e-006
1.44562e-005,2.97799e-006
1.44564e-005,6.94868e-006
1.44566e-005,1.48901e-005
1.44568e-005,1.91089e-005
1.4457e-005,2.23351e-005
1.44572e-005,2.72985e-005
1.44574e-005,3.15173e-005
1.44576e-005,3.44954e-005
1.44578e-005,3.59844e-005
1.4458e-005,3.69771e-005
1.44582e-005,4.19404e-005
1.44584e-005,4.91373e-005
1.44586e-005,5.18672e-005
1.44588e-005,4.8641e-005
1.4459e-005,4.39258e-005
1.44592e-005,4.59111e-005
1.44594e-005,5.55897e-005
1.44596e-005,6.10494e-005
1.44598e-005,5.9064e-005
1.446e-005,6.12975e-005
1.44602e-005,7.12243e-005
1.44604e-005,8.18955e-005
1.44606e-005,9.00851e-005
1.44608e-005,9.85228e-005
1.4461e-005,0.000107209
1.44612e-005,0.000113413
1.44614e-005,0.000118128
1.44616e-005,0.00012458
1.44618e-005,0.000137485
1.4462e-005,0.000151631
1.44622e-005,0.000157835
1.44624e-005,0.000154857
1.44626e-005,0.00014766
1.44628e-005,0.00014493
1.4463e-005,0.000149397
1.44632e-005,0.000150886
1.44634e-005,0.000146171
1.44636e-005,0.00014493
1.44638e-005,0.00014766
1.4464e-005,0.000148405
1.44642e-005,0.00015039
1.44644e-005,0.000154113
1.44646e-005,0.000155602
1.44648e-005,0.000156098
1.4465e-005,0.000152375
1.44652e-005,0.000142449
1.44654e-005,0.000136244
1.44656e-005,0.00013823
1.44658e-005,0.000142449
1.4466e-005,0.00014493
1.44662e-005,0.000143193
1.44664e-005,0.000137733
1.44666e-005,0.000132274
1.44668e-005,0.00012731
1.4467e-005,0.000124332
1.44672e-005,0.000123091
1.44674e-005,0.000116639
1.44676e-005,0.000106961
1.44678e-005,0.00010026
1.4468e-005,9.43039e-005
1.44682e-005,8.80997e-005
1.44684e-005,8.46254e-005
1.44686e-005,8.16474e-005
1.44688e-005,7.8173e-005
1.4469e-005,7.69322e-005
1.44692e-005,7.07279e-005
1.44694e-005,5.55897e-005
1.44696e-005,4.14441e-005
1.44698e-005,3.47435e-005
1.447e-005,3.44954e-005
1.44702e-005,3.67289e-005
1.44704e-005,3.77216e-005
1.44706e-005,3.5488e-005
1.44708e-005,3.02765e-005
1.4471e-005,2.3576e-005
1.44712e-005,1.98534e-005
1.44714e-005,2.2087e-005
1.44716e-005,2.55613e-005
1.44718e-005,2.40723e-005
1.4472e-005,1.98534e-005
1.44722e-005,1.63791e-005
1.44724e-005,1.11675e-005
1.44726e-005,6.94868e-006
1.44728e-005,1.21602e-005
1.4473e-005,2.55613e-005
1.44732e-005,3.27582e-005
1.44734e-005,2.70503e-005
1.44736e-005,1.81163e-005
1.44738e-005,1.96053e-005
1.4474e-005,2.90357e-005
1.44742e-005,3.44954e-005
1.44744e-005,3.35027e-005
1.44746e-005,3.37509e-005
1.44748e-005,3.92106e-005
1.4475e-005,4.49184e-005
1.44752e-005,4.56629e-005
1.44754e-005,4.66556e-005
1.44756e-005,5.36043e-005
1.44758e-005,5.93122e-005
1.4476e-005,5.65823e-005
1.44762e-005,5.013e-005
1.44764e-005,4.96336e-005
1.44766e-005,5.50933e-005
1.44768e-005,5.63342e-005
1.4477e-005,4.81446e-005
1.44772e-005,3.79697e-005
1.44774e-005,3.52399e-005
1.44776e-005,3.64807e-005
1.44778e-005,3.32545e-005
1.4478e-005,2.87875e-005
1.44782e-005,2.68021e-005
1.44784e-005,2.68021e-005
1.44786e-005,2.90357e-005
1.44788e-005,3.05247e-005
1.4479e-005,3.27582e-005
1.44792e-005,3.97069e-005
1.44794e-005,4.64074e-005
1.44796e-005,4.78965e-005
1.44798e-005,4.78965e-005
1.448e-005,4.64074e-005
1.44802e-005,4.14441e-005
1.44804e-005,3.94587e-005
1.44806e-005,4.09477e-005
1.44808e-005,3.79697e-005
1.4481e-005,2.77948e-005
1.44812e-005,1.86126e-005
1.44814e-005,2.05979e-005
1.44816e-005,3.251e-005
1.44818e-005,4.54148e-005
1.4482e-005,5.38525e-005
1.44822e-005,5.78232e-005
1.44824e-005,5.83195e-005
1.44826e-005,5.4597e-005
1.44828e-005,4.91373e-005
1.4483e-005,4.21886e-005
1.44832e-005,3.44954e-005
1.44834e-005,3.35027e-005
1.44836e-005,3.79697e-005
1.44838e-005,3.74734e-005
1.4484e-005,3.00283e-005
1.44842e-005,2.2087e-005
1.44844e-005,1.88608e-005
1.44846e-005,2.01016e-005
1.44848e-005,2.01016e-005
1.4485e-005,1.66272e-005
1.44852e-005,1.24084e-005
1.44854e-005,9.1822e-006
1.44856e-005,8.43769e-006
1.44858e-005,9.43037e-006
1.4486e-005,1.0423e-005
1.44862e-005,1.21602e-005
1.44864e-005,1.48901e-005
1.44866e-005,1.41456e-005
1.44868e-005,6.70051e-006
1.4487e-005,-3.22622e-006
1.44872e-005,-1.09194e-005
1.44874e-005,-1.83645e-005
1.44876e-005,-2.45687e-005
1.44878e-005,-2.70504e-005
1.4488e-005,-2.85394e-005
1.44882e-005,-2.90357e-005
1.44884e-005,-3.12692e-005
1.44886e-005,-3.79698e-005
1.44888e-005,-4.2685e-005
1.4489e-005,-3.99551e-005
1.44892e-005,-3.52399e-005
1.44894e-005,-3.57363e-005
1.44896e-005,-4.04515e-005
1.44898e-005,-4.34295e-005
1.449e-005,-4.04515e-005
1.44902e-005,-3.57363e-005
1.44904e-005,-3.32546e-005
1.44906e-005,-2.87876e-005
1.44908e-005,-2.13425e-005
1.4491e-005,-1.66273e-005
1.44912e-005,-1.86127e-005
1.44914e-005,-2.60577e-005
1.44916e-005,-3.47436e-005
1.44918e-005,-4.06996e-005
1.4492e-005,-4.31813e-005
1.44922e-005,-4.24368e-005
1.44924e-005,-3.84661e-005
1.44926e-005,-3.47436e-005
1.44928e-005,-3.8218e-005
1.4493e-005,-4.7152e-005
1.44932e-005,-5.45971e-005
1.44934e-005,-5.70787e-005
1.44936e-005,-5.95604e-005
1.44938e-005,-6.50201e-005
1.4494e-005,-6.57646e-005
1.44942e-005,-5.53416e-005
1.44944e-005,-4.19405e-005
1.44946e-005,-3.84661e-005
1.44948e-005,-4.34295e-005
1.4495e-005,-4.81447e-005
1.44952e-005,-4.74002e-005
1.44954e-005,-4.44222e-005
1.44956e-005,-4.46703e-005
1.44958e-005,-4.44222e-005
1.4496e-005,-3.8218e-005
1.44962e-005,-3.17656e-005
1.44964e-005,-3.02766e-005
1.44966e-005,-2.80431e-005
1.44968e-005,-2.10943e-005
1.4497e-005,-1.14158e-005
1.44972e-005,-5.45973e-006
1.44974e-005,-8.43775e-006
1.44976e-005,-1.43938e-005
1.44978e-005,-1.56346e-005
1.4498e-005,-1.83645e-005
1.44982e-005,-2.68022e-005
1.44984e-005,-3.42473e-005
1.44986e-005,-3.9707e-005
1.44988e-005,-4.7152e-005
1.4499e-005,-5.53416e-005
1.44992e-005,-6.17939e-005
1.44994e-005,-6.35311e-005
1.44996e-005,-6.10494e-005
1.44998e-005,-6.00568e-005
1.45e-005,-6.10494e-005
1.45002e-005,-6.27866e-005
1.45004e-005,-6.52683e-005
1.45006e-005,-6.72536e-005
1.45008e-005,-6.60128e-005
1.4501e-005,-6.65091e-005
1.45012e-005,-7.34579e-005
1.45014e-005,-7.86694e-005
1.45016e-005,-7.39542e-005
1.45018e-005,-6.775e-005
1.4502e-005,-6.94872e-005
1.45022e-005,-7.34579e-005
1.45024e-005,-7.27134e-005
1.45026e-005,-6.79982e-005
1.45028e-005,-6.4772e-005
1.4503e-005,-6.52683e-005
1.45032e-005,-6.84945e-005
1.45034e-005,-7.3706e-005
1.45036e-005,-8.04066e-005
1.45038e-005,-8.21437e-005
1.4504e-005,-7.71804e-005
1.45042e-005,-7.27134e-005
1.45044e-005,-7.3706e-005
1.45046e-005,-7.54432e-005
1.45048e-005,-7.42024e-005
1.4505e-005,-7.32097e-005
1.45052e-005,-7.61877e-005
1.45054e-005,-8.26401e-005
1.45056e-005,-8.78516e-005
1.45058e-005,-9.00851e-005
1.4506e-005,-9.18223e-005
1.45062e-005,-8.9837e-005
1.45064e-005,-8.41291e-005
1.45066e-005,-8.06547e-005
1.45068e-005,-7.94139e-005
1.4507e-005,-7.61877e-005
1.45072e-005,-7.09762e-005
1.45074e-005,-6.6261e-005
1.45076e-005,-6.82463e-005
1.45078e-005,-7.74286e-005
1.4508e-005,-8.26401e-005
1.45082e-005,-8.23919e-005
1.45084e-005,-8.38809e-005
1.45086e-005,-8.41291e-005
1.45088e-005,-8.01584e-005
1.4509e-005,-7.84212e-005
1.45092e-005,-7.74286e-005
1.45094e-005,-7.74286e-005
1.45096e-005,-8.38809e-005
1.45098e-005,-9.05815e-005
1.451e-005,-9.10778e-005
1.45102e-005,-9.18223e-005
1.45104e-005,-9.18223e-005
1.45106e-005,-8.8348e-005
1.45108e-005,-8.61144e-005
1.4511e-005,-9.00851e-005
1.45112e-005,-9.77784e-005
1.45114e-005,-0.000104479
1.45116e-005,-0.000107705
1.45118e-005,-0.000110683
1.4512e-005,-0.000114654
1.45122e-005,-0.000116391
1.45124e-005,-0.000116639
1.45126e-005,-0.000116887
1.45128e-005,-0.00011515
1.4513e-005,-0.000115895
1.45132e-005,-0.00012334
1.45134e-005,-0.000128303
1.45136e-005,-0.000125325
1.45138e-005,-0.000121354
1.4514e-005,-0.00012061
1.45142e-005,-0.000121106
1.45144e-005,-0.000120858
1.45146e-005,-0.000120114
1.45148e-005,-0.000117632
1.4515e-005,-0.000114902
1.45152e-005,-0.000116143
1.45154e-005,-0.000123588
1.45156e-005,-0.00013277
1.45158e-005,-0.000137237
1.4516e-005,-0.000135748
1.45162e-005,-0.000135252
1.45164e-005,-0.000137485
1.45166e-005,-0.000140215
1.45168e-005,-0.000140463
1.4517e-005,-0.000135748
1.45172e-005,-0.000131529
1.45174e-005,-0.000131281
1.45176e-005,-0.000128551
1.45178e-005,-0.000123588
1.4518e-005,-0.000122595
1.45182e-005,-0.000122595
1.45184e-005,-0.00011788
1.45186e-005,-0.000114654
1.45188e-005,-0.000120114
1.4519e-005,-0.000130288
1.45192e-005,-0.000136244
1.45194e-005,-0.000136741
1.45196e-005,-0.000136989
1.45198e-005,-0.000139222
1.452e-005,-0.000140711
1.45202e-005,-0.000140463
1.45204e-005,-0.00013823
1.45206e-005,-0.000131777
1.45208e-005,-0.000128055
1.4521e-005,-0.000132522
1.45212e-005,-0.000136493
1.45214e-005,-0.000136741
1.45216e-005,-0.000142945
1.45218e-005,-0.000152872
1.4522e-005,-0.000156594
1.45222e-005,-0.000155353
1.45224e-005,-0.000154609
1.45226e-005,-0.000159076
1.45228e-005,-0.000164039
1.4523e-005,-0.000162054
1.45232e-005,-0.000155353
1.45234e-005,-0.000150886
1.45236e-005,-0.000148901
1.45238e-005,-0.000146668
1.4524e-005,-0.000143938
1.45242e-005,-0.000141456
1.45244e-005,-0.000139222
1.45246e-005,-0.000133266
1.45248e-005,-0.00012334
1.4525e-005,-0.000115646
1.45252e-005,-0.000113413
1.45254e-005,-0.00011242
1.45256e-005,-0.000114902
1.45258e-005,-0.000121106
1.4526e-005,-0.000123092
1.45262e-005,-0.000118128
1.45264e-005,-0.000113413
1.45266e-005,-0.000113413
1.45268e-005,-0.000117135
1.4527e-005,-0.000118128
1.45272e-005,-0.000110931
1.45274e-005,-0.00010572
1.45276e-005,-0.000110187
1.45278e-005,-0.000112668
1.4528e-005,-0.000107457
1.45282e-005,-0.000102245
1.45284e-005,-9.92674e-005
1.45286e-005,-0.000100012
1.45288e-005,-0.000103734
1.4529e-005,-0.000106712
1.45292e-005,-0.000112172
1.45294e-005,-0.000121603
1.45296e-005,-0.000125077
1.45298e-005,-0.000121851
1.453e-005,-0.000120114
1.45302e-005,-0.000122595
1.45304e-005,-0.000126814
1.45306e-005,-0.000128799
1.45308e-005,-0.000127062
1.4531e-005,-0.000126814
1.45312e-005,-0.000129296
1.45314e-005,-0.000127807
1.45316e-005,-0.000122099
1.45318e-005,-0.00011788
1.4532e-005,-0.00011515
1.45322e-005,-0.000111179
1.45324e-005,-0.000110187
1.45326e-005,-0.000113165
1.45328e-005,-0.000116887
1.4533e-005,-0.000118873
1.45332e-005,-0.000119617
1.45334e-005,-0.00012061
1.45336e-005,-0.000122843
1.45338e-005,-0.000124084
1.4534e-005,-0.000123588
1.45342e-005,-0.000123092
1.45344e-005,-0.00012334
1.45346e-005,-0.000121851
1.45348e-005,-0.000118376
1.4535e-005,-0.000113909
1.45352e-005,-0.000106216
1.45354e-005,-9.77784e-005
1.45356e-005,-9.4304e-005
1.45358e-005,-9.2815e-005
1.4536e-005,-8.73553e-005
1.45362e-005,-7.96621e-005
1.45364e-005,-7.6684e-005
1.45366e-005,-7.6684e-005
1.45368e-005,-7.39542e-005
1.4537e-005,-7.3706e-005
1.45372e-005,-8.18956e-005
1.45374e-005,-9.18223e-005
1.45376e-005,-9.80265e-005
1.45378e-005,-0.00010299
1.4538e-005,-0.000106464
1.45382e-005,-0.000106216
1.45384e-005,-0.000104231
1.45386e-005,-0.000102494
1.45388e-005,-0.000102494
1.4539e-005,-0.000104479
1.45392e-005,-0.000105968
1.45394e-005,-0.000104975
1.45396e-005,-0.000104231
1.45398e-005,-0.000102742
1.454e-005,-9.85229e-005
1.45402e-005,-9.70338e-005
1.45404e-005,-0.000101997
1.45406e-005,-0.000106712
1.45408e-005,-0.000108946
1.4541e-005,-0.000113165
1.45412e-005,-0.000119617
1.45414e-005,-0.000124829
1.45416e-005,-0.000125821
1.45418e-005,-0.000124084
1.4542e-005,-0.000122347
1.45422e-005,-0.000120114
1.45424e-005,-0.000118128
1.45426e-005,-0.000119617
1.45428e-005,-0.000123836
1.4543e-005,-0.000126318
1.45432e-005,-0.000125077
1.45434e-005,-0.000120858
1.45436e-005,-0.000114654
1.45438e-005,-0.000108946
1.4544e-005,-0.000106961
1.45442e-005,-0.000106712
1.45444e-005,-0.000105223
1.45446e-005,-0.000102742
1.45448e-005,-0.000104479
1.4545e-005,-0.000107953
1.45452e-005,-0.000104975
1.45454e-005,-9.60412e-005
1.45456e-005,-9.30632e-005
1.45458e-005,-9.82747e-005
1.4546e-005,-0.000100012
1.45462e-005,-9.2815e-005
1.45464e-005,-8.36328e-005
1.45466e-005,-7.99102e-005
1.45468e-005,-8.26401e-005
1.4547e-005,-8.63626e-005
1.45472e-005,-8.61144e-005
1.45474e-005,-8.56181e-005
1.45476e-005,-9.00851e-005
1.45478e-005,-9.45522e-005
1.4548e-005,-9.18223e-005
1.45482e-005,-8.80998e-005
1.45484e-005,-9.18223e-005
1.45486e-005,-9.95155e-005
1.45488e-005,-0.000103983
1.4549e-005,-0.000104479
1.45492e-005,-0.000102494
1.45494e-005,-0.000100756
1.45496e-005,-0.000103238
1.45498e-005,-0.000107457
1.455e-005,-0.000106464
1.45502e-005,-0.000103486
1.45504e-005,-0.000106464
1.45506e-005,-0.000113413
1.45508e-005,-0.000117384
1.4551e-005,-0.000117135
1.45512e-005,-0.000116639
1.45514e-005,-0.000121106
1.45516e-005,-0.000131281
1.45518e-005,-0.000137733
1.4552e-005,-0.000137237
1.45522e-005,-0.000135252
1.45524e-005,-0.000132522
1.45526e-005,-0.000128303
1.45528e-005,-0.000126814
1.4553e-005,-0.000128551
1.45532e-005,-0.000127559
1.45534e-005,-0.000125821
1.45536e-005,-0.000129544
1.45538e-005,-0.000136989
1.4554e-005,-0.000141704
1.45542e-005,-0.000141456
1.45544e-005,-0.000139719
1.45546e-005,-0.000139719
1.45548e-005,-0.000141456
1.4555e-005,-0.000146916
1.45552e-005,-0.000154361
1.45554e-005,-0.000155105
1.45556e-005,-0.000148653
1.45558e-005,-0.000145179
1.4556e-005,-0.000145675
1.45562e-005,-0.000143441
1.45564e-005,-0.000137237
1.45566e-005,-0.000128055
1.45568e-005,-0.000117632
1.4557e-005,-0.000113165
1.45572e-005,-0.00011788
1.45574e-005,-0.000125573
1.45576e-005,-0.000126814
1.45578e-005,-0.000121354
1.4558e-005,-0.000119617
1.45582e-005,-0.000123836
1.45584e-005,-0.000124581
1.45586e-005,-0.000120362
1.45588e-005,-0.000118128
1.4559e-005,-0.000118376
1.45592e-005,-0.000120114
1.45594e-005,-0.000124332
1.45596e-005,-0.000125821
1.45598e-005,-0.000119617
1.456e-005,-0.000109194
1.45602e-005,-0.000102494
1.45604e-005,-0.000104727
1.45606e-005,-0.00010969
1.45608e-005,-0.000110683
1.4561e-005,-0.000109194
1.45612e-005,-0.000108946
1.45614e-005,-0.000110931
1.45616e-005,-0.000112172
1.45618e-005,-0.000108946
1.4562e-005,-0.000103983
1.45622e-005,-0.000100508
1.45624e-005,-0.000101005
1.45626e-005,-0.00010299
1.45628e-005,-0.000103734
1.4563e-005,-0.000104975
1.45632e-005,-0.000104479
1.45634e-005,-0.000101997
1.45636e-005,-0.000101501
1.45638e-005,-0.000102742
1.4564e-005,-0.000108698
1.45642e-005,-0.000119121
1.45644e-005,-0.000127062
1.45646e-005,-0.000133266
1.45648e-005,-0.000141456
1.4565e-005,-0.000146916
1.45652e-005,-0.000148653
1.45654e-005,-0.00015039
1.45656e-005,-0.000151879
1.45658e-005,-0.000152127
1.4566e-005,-0.000147412
1.45662e-005,-0.000137733
1.45664e-005,-0.000131281
1.45666e-005,-0.000133763
1.45668e-005,-0.000138974
1.4567e-005,-0.000139471
1.45672e-005,-0.000138478
1.45674e-005,-0.000139471
1.45676e-005,-0.000136989
1.45678e-005,-0.000130537
1.4568e-005,-0.000127062
1.45682e-005,-0.000128055
1.45684e-005,-0.000127559
1.45686e-005,-0.000122099
1.45688e-005,-0.000113909
1.4569e-005,-0.000109939
1.45692e-005,-0.000110435
1.45694e-005,-0.000109194
1.45696e-005,-0.000108201
1.45698e-005,-0.000111924
1.457e-005,-0.000117632
1.45702e-005,-0.000118128
1.45704e-005,-0.000114406
1.45706e-005,-0.000115895
1.45708e-005,-0.000123092
1.4571e-005,-0.000124581
1.45712e-005,-0.000118376
1.45714e-005,-0.000114406
1.45716e-005,-0.000115895
1.45718e-005,-0.000116887
1.4572e-005,-0.000113909
1.45722e-005,-0.000110187
1.45724e-005,-0.000108946
1.45726e-005,-0.000109194
1.45728e-005,-0.000106464
1.4573e-005,-0.000103486
1.45732e-005,-0.000108698
1.45734e-005,-0.000119369
1.45736e-005,-0.000125821
1.45738e-005,-0.00012334
1.4574e-005,-0.000114654
1.45742e-005,-0.000107953
1.45744e-005,-0.000105968
1.45746e-005,-0.000104975
1.45748e-005,-0.000103983
1.4575e-005,-0.00010299
1.45752e-005,-9.95155e-005
1.45754e-005,-9.65375e-005
1.45756e-005,-9.62893e-005
1.45758e-005,-9.60412e-005
1.4576e-005,-9.75302e-005
1.45762e-005,-0.00010572
1.45764e-005,-0.000114654
1.45766e-005,-0.000115895
1.45768e-005,-0.000111676
1.4577e-005,-0.00010845
1.45772e-005,-0.000109194
1.45774e-005,-0.000111676
1.45776e-005,-0.000114654
1.45778e-005,-0.000118376
1.4578e-005,-0.000119121
1.45782e-005,-0.000115895
1.45784e-005,-0.000116887
1.45786e-005,-0.000124332
1.45788e-005,-0.00012731
1.4579e-005,-0.000124581
1.45792e-005,-0.000125821
1.45794e-005,-0.000125821
1.45796e-005,-0.000116887
1.45798e-005,-0.000107457
1.458e-005,-0.000106464
1.45802e-005,-0.000110683
1.45804e-005,-0.00011242
1.45806e-005,-0.000108946
1.45808e-005,-0.000106216
1.4581e-005,-0.00010969
1.45812e-005,-0.000111924
1.45814e-005,-0.000105472
1.45816e-005,-9.67857e-005
1.45818e-005,-9.5793e-005
1.4582e-005,-0.000103486
1.45822e-005,-0.00011515
1.45824e-005,-0.000122595
1.45826e-005,-0.000122347
1.45828e-005,-0.000121106
1.4583e-005,-0.000122595
1.45832e-005,-0.00012061
1.45834e-005,-0.000113909
1.45836e-005,-0.00010572
1.45838e-005,-0.000101501
1.4584e-005,-0.000104727
1.45842e-005,-0.000107953
1.45844e-005,-0.000107209
1.45846e-005,-0.000108946
1.45848e-005,-0.000112668
1.4585e-005,-0.000112172
1.45852e-005,-0.000110435
1.45854e-005,-0.000108946
1.45856e-005,-0.00010572
1.45858e-005,-0.000104975
1.4586e-005,-0.000106712
1.45862e-005,-0.000104479
1.45864e-005,-9.55448e-005
1.45866e-005,-8.8348e-005
1.45868e-005,-9.25668e-005
1.4587e-005,-0.000100756
1.45872e-005,-9.92674e-005
1.45874e-005,-9.33113e-005
1.45876e-005,-9.40558e-005
1.45878e-005,-9.45522e-005
1.4588e-005,-9.10778e-005
1.45882e-005,-9.45522e-005
1.45884e-005,-0.000103983
1.45886e-005,-0.000104231
1.45888e-005,-9.18223e-005
1.4589e-005,-7.99102e-005
1.45892e-005,-7.74286e-005
1.45894e-005,-8.13992e-005
1.45896e-005,-8.26401e-005
1.45898e-005,-7.79249e-005
1.459e-005,-7.5195e-005
1.45902e-005,-8.09029e-005
1.45904e-005,-9.08296e-005
1.45906e-005,-9.5793e-005
1.45908e-005,-9.48003e-005
1.4591e-005,-9.40558e-005
1.45912e-005,-9.30632e-005
1.45914e-005,-8.8348e-005
1.45916e-005,-8.18956e-005
1.45918e-005,-7.69322e-005
1.4592e-005,-7.6684e-005
1.45922e-005,-8.28883e-005
1.45924e-005,-9.20705e-005
1.45926e-005,-9.77784e-005
1.45928e-005,-9.60412e-005
1.4593e-005,-8.9837e-005
1.45932e-005,-8.16474e-005
1.45934e-005,-7.14725e-005
1.45936e-005,-6.05531e-005
1.45938e-005,-4.93855e-005
1.4594e-005,-4.24368e-005
1.45942e-005,-4.29332e-005
1.45944e-005,-4.59112e-005
1.45946e-005,-4.34295e-005
1.45948e-005,-3.52399e-005
1.4595e-005,-3.02766e-005
1.45952e-005,-3.39991e-005
1.45954e-005,-3.94588e-005
1.45956e-005,-3.99551e-005
1.45958e-005,-3.94588e-005
1.4596e-005,-4.2685e-005
1.45962e-005,-4.81447e-005
1.45964e-005,-5.013e-005
1.45966e-005,-4.5663e-005
1.45968e-005,-3.8218e-005
1.4597e-005,-3.49918e-005
1.45972e-005,-3.64808e-005
1.45974e-005,-3.92106e-005
1.45976e-005,-4.16923e-005
1.45978e-005,-4.36777e-005
1.4598e-005,-4.46703e-005
1.45982e-005,-4.69038e-005
1.45984e-005,-5.11227e-005
1.45986e-005,-5.58379e-005
1.45988e-005,-6.03049e-005
1.4599e-005,-6.12976e-005
1.45992e-005,-5.83196e-005
1.45994e-005,-5.98086e-005
1.45996e-005,-6.775e-005
1.45998e-005,-7.12243e-005
1.46e-005,-6.60128e-005
1.46002e-005,-6.10494e-005
1.46004e-005,-6.08013e-005
1.46006e-005,-6.45238e-005
1.46008e-005,-7.09762e-005
1.4601e-005,-7.49469e-005
1.46012e-005,-7.39542e-005
1.46014e-005,-7.29615e-005
1.46016e-005,-7.49469e-005
1.46018e-005,-7.91657e-005
1.4602e-005,-8.21437e-005
1.46022e-005,-8.38809e-005
1.46024e-005,-8.43773e-005
1.46026e-005,-8.31364e-005
1.46028e-005,-8.23919e-005
1.4603e-005,-8.73553e-005
1.46032e-005,-9.82747e-005
1.46034e-005,-0.00010845
1.46036e-005,-0.000113661
1.46038e-005,-0.000113165
1.4604e-005,-0.00010845
1.46042e-005,-0.000105968
1.46044e-005,-0.00010969
1.46046e-005,-0.000110683
1.46048e-005,-0.00010299
1.4605e-005,-9.33113e-005
1.46052e-005,-8.9837e-005
1.46054e-005,-9.20705e-005
1.46056e-005,-9.25668e-005
1.46058e-005,-8.85961e-005
1.4606e-005,-8.51218e-005
1.46062e-005,-8.28883e-005
1.46064e-005,-7.96621e-005
1.46066e-005,-7.99102e-005
1.46068e-005,-8.18956e-005
1.4607e-005,-8.01584e-005
1.46072e-005,-7.86694e-005
1.46074e-005,-8.28883e-005
1.46076e-005,-9.10778e-005
1.46078e-005,-9.82747e-005
1.4608e-005,-9.82747e-005
1.46082e-005,-9.03333e-005
1.46084e-005,-8.09029e-005
1.46086e-005,-7.32097e-005
1.46088e-005,-6.87427e-005
1.4609e-005,-7.02317e-005
1.46092e-005,-7.42024e-005
1.46094e-005,-7.49469e-005
1.46096e-005,-7.34579e-005
1.46098e-005,-7.2217e-005
1.461e-005,-7.29615e-005
1.46102e-005,-7.59395e-005
1.46104e-005,-7.79249e-005
1.46106e-005,-7.91657e-005
1.46108e-005,-8.26401e-005
1.4611e-005,-8.73553e-005
1.46112e-005,-8.93406e-005
1.46114e-005,-8.93406e-005
1.46116e-005,-8.71071e-005
1.46118e-005,-7.86694e-005
1.4612e-005,-6.79982e-005
1.46122e-005,-6.3283e-005
1.46124e-005,-6.40275e-005
1.46126e-005,-6.25385e-005
1.46128e-005,-5.28599e-005
1.4613e-005,-4.2685e-005
1.46132e-005,-4.44222e-005
1.46134e-005,-5.31081e-005
1.46136e-005,-6.00568e-005
1.46138e-005,-6.37793e-005
1.4614e-005,-5.88159e-005
1.46142e-005,-5.03782e-005
1.46144e-005,-5.13709e-005
1.46146e-005,-5.68306e-005
1.46148e-005,-5.45971e-005
1.4615e-005,-4.61593e-005
1.46152e-005,-3.94588e-005
1.46154e-005,-3.94588e-005
1.46156e-005,-4.1196e-005
1.46158e-005,-3.92106e-005
1.4616e-005,-3.54881e-005
1.46162e-005,-3.47436e-005
1.46164e-005,-3.37509e-005
1.46166e-005,-2.63059e-005
1.46168e-005,-1.78682e-005
1.4617e-005,-1.56346e-005
1.46172e-005,-1.6131e-005
1.46174e-005,-1.6131e-005
1.46176e-005,-1.78682e-005
1.46178e-005,-2.0598e-005
1.4618e-005,-2.30797e-005
1.46182e-005,-2.38242e-005
1.46184e-005,-2.30797e-005
1.46186e-005,-2.25833e-005
1.46188e-005,-2.40724e-005
1.4619e-005,-2.95321e-005
1.46192e-005,-3.8218e-005
1.46194e-005,-4.29332e-005
1.46196e-005,-4.14441e-005
1.46198e-005,-3.94588e-005
1.462e-005,-3.99551e-005
